name,score,stars_y,review_count,city
Ruby's Diner,1.5767004298941798,3.0,68,King of Prussia
Ruchi Indian Cuisine,2.870657894736842,3.0,8,Saint Louis
Rue 13,2.097489316239316,3.5,28,Saint Louis
Ruggieri's Pizza and More,0.6715,3.0,11,Reno
Ruiz Mexican Restaurant & Cantina,1.4340277777777777,3.5,83,Florissant
Rum Runners,2.205426136363636,2.5,20,Palm Harbor
RumFish Grill,2.6459888137554053,3.5,664,Saint Pete Beach
Rumours Wine and Art Bar,1.6849246031746032,3.0,29,Nashville
Rush Bowls,2.884222966269841,4.5,61,Nashville
Russell's Quality Food,3.316018459054834,4.5,103,Wilmington
Rusty Pelican - Tampa,2.9355059784394717,4.0,745,Tampa
Rusty's Pizza Parlor,1.9002072921105178,2.5,94,Goleta
Ruth's Chris Steak House,2.0590335422939225,3.0,110,Philadelphia
Ryan Christopher,3.0598678221084468,4.0,120,Narberth
Ryan's Country Store,3.646,4.0,9,Aston
Ryan's Meat Market & Deli,3.576553571428571,4.5,9,Saint Petersburg
SALERNO'S Ristorante & Pizzeria,3.607722222222222,4.0,44,Philadelphia
SF Kitchen,3.298868102076203,4.5,269,Reno
SPOT Gourmet Burgers,3.367091409620599,4.5,282,Philadelphia
SWEGS Kitchen - Mid-City,2.883323266806723,4.0,67,New Orleans
Sabatino's Grill,0.5905972222222222,3.5,17,Downingtown
Sabor Latin Cuisine,3.5958928571428572,4.5,149,Reno
Sabor del Caribe,3.595657894736842,4.5,8,Tampa
Sabrina's Café,2.9336386403022066,4.0,570,Collingswood
Sabrina's West Street Kitchen,3.5505005980564577,4.5,563,Reno
Sachiko Sushi,2.448554882829755,3.5,191,Tucson
Sadiki's Restaurant & Lounge,1.8023187229437228,3.0,6,Philadelphia
Safety Harbor Resort & Spa Trademark Collection,2.2895476026599453,3.0,305,Safety Harbor
Sage,3.0888843509896824,3.5,110,Saint Louis
Sahara,2.8515384615384614,4.0,5,Bridgeton
Saige Café,2.079426406926407,3.0,14,Philadelphia
Saigon Corner,2.4622595373376623,4.0,18,Brandon
Saigon Restaurant,2.7373152504598206,4.0,421,Indianapolis
Saint Cecilia,3.3853407529099226,4.5,205,New Orleans
Saint Louis BBQ & More,1.1363796296296294,1.5,27,Saint Louis
"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",3.2248783482142853,4.5,52,St Louis
Sak'n Save Food Store,2.5452142857142857,2.5,28,Reno
Sakana Sushi Bar & Japanese,3.153435942813751,4.0,374,Santa Barbara
Sake Cafe of Elmwood,1.7644275278293133,3.0,110,New Orleans
Sake House,2.065773546558046,3.0,140,Tampa
Saki Endless Sushi & Hibachi Eatery,2.440570020140955,3.5,473,Clearwater
Sakura,1.8653333475270344,3.0,73,Sicklerville
Sakura Japanese Restaurant,2.9124999999999996,4.0,86,Wilmington
Sal & Pat's Pizza,0.8646111111111111,2.5,19,Bellmawr
Sal DeForte's Ristorante,2.970475059191,4.0,52,Ewing
Saladworks,2.6481616612554113,3.0,42,Newtown
Saloon 151,2.0708048305860802,3.0,117,West Chester
Salsa,2.514297581499052,3.5,186,Nashville
Saltwater Grill,2.247865605488742,2.5,34,New Orleans
Salty's Island Bar & Grille,2.9174003876021617,4.0,599,Clearwater Beach
Salute Italian Restaurant,2.1758666666666664,3.5,6,Spring Hill
Salvatore's Trattoria & Pizzeria,3.6667012987012986,3.5,38,King of Prussia
Sam's Bar & Grille,3.295484693877551,3.5,16,Blackwood
Sam's Beach Bar,2.8592480582322324,3.5,555,Hudson
Sam's Brick Oven Pizza,3.211301810009718,4.0,80,Ardmore
Sam's Grill,2.175681092843327,3.5,6,Jenkintown
Sam's Sports Bar and Grill,2.680439577183962,3.5,123,Nashville
Sam's Sushi Bar,2.870498129372252,3.5,90,Nashville
Sams Pizza & Steak House,3.63275,3.0,5,Edmonton
Samurai Japanese Restaurant,2.15390067125335,3.5,69,Rosemont
Samurai Sushi,3.1629531143090124,4.0,367,Nashville
San Antonio Taco Co,2.386477390238452,3.5,386,Nashville
San Jose Mexican Restaurant,2.180349893733717,3.0,155,Lutz
San Jose Mexican Restaurant Webster Groves,2.9159621598639456,3.5,76,Webster Groves
Sansom Kabob House,2.9755551374055225,4.0,106,Philadelphia
Santa Barbara Shellfish Company,2.857224729302064,4.0,2404,Santa Barbara
Santa Fe,2.6307783210073916,3.5,252,New Orleans
Santana's Bakery & Cafe,3.666796875,5.0,7,Camden
Santini Pizzeria,3.300324074074074,4.0,11,Blackwood
Santorini Greek Island Grill,2.71064515671503,4.5,35,Isla Vista
Sapore Italian Cafe,2.1691587430426713,3.5,8,Manchester
Sapporo Sushi,1.6449725975975973,2.5,32,Edmonton
Sarcone's Deli,1.41875,2.0,6,Newtown
Sarku Japan,2.152541763791764,3.5,20,Tampa
Sassafras Restaurant,3.1272876415646116,3.5,204,New Orleans
Sauce on the Side,3.105713881368163,4.5,232,St. Louis
Savvy Jack's Southern,2.1705435060249996,3.5,98,Temple Terrace
Say Cheese,2.3102124999999996,4.0,34,Philadelphia
Sbraga,2.7652567491051037,4.0,375,Philadelphia
Scannicchio's,2.4105703033111934,4.0,187,Philadelphia
Schlafly Bottleworks,2.606690034287624,4.0,615,Saint Louis
Schnitzelhaus Restaurant,3.6311428571428572,3.0,11,Tampa
Schnucks - Brentwood,2.486870421245421,2.5,24,Brentwood
Schnucks - Loughborough,1.0810985413396126,3.0,25,Saint Louis
Schnucks Des Peres,2.3187666251159555,4.0,67,Saint Louis
Schnucks Telegraph,0.6952606694775811,2.0,9,St. Louis
Scotland Run Golf Club,2.8185175736961448,3.5,39,Williamstown
Scotty's Lakehouse,2.886226736972705,3.5,40,Fishers
Scotty's Pizza,3.268928571428571,3.5,11,Gilbertsville
Scout's Pub,2.9596,3.5,77,Franklin
Sculley's Waterfront Restaurant,2.223096332142145,2.5,355,Madeira Beach
Sea Turtle Restaurant,3.122793565802143,4.0,262,Saint Pete Beach
Seafood Time,2.4165069300069297,4.0,27,Tucson
Season's Fresh,2.778568221351769,4.5,104,Tampa
Season's Pizza,2.4918125,3.0,7,Wilmington
Seasons Cafe & Bakery,3.011895833247347,4.0,292,Pinellas Park
Seasons Pizza,2.507554788961039,2.5,30,Wayne
Seffner Tiki Hut,1.4364285714285714,4.0,17,Seffner
Semenza's Pizzeria,2.826829311786698,3.5,117,Reno
Seminole Hard Rock Hotel & Casino Tampa,1.861652975478923,2.5,739,Tampa
Sen Thai Asian Bistro,2.4944610795454545,4.0,181,St Louis
Senora's Authentic Mexican Cuisine,3.2410425095940445,4.0,24,West Chester
Seorak Teppan & Bar,2.740214269480519,4.0,46,Edmonton
Seoul Garden,2.658961580486303,3.5,166,Nashville
Serious Cookie Company,2.423426806006493,3.5,54,Clearwater Beach
Seven Zero Eight,1.7217347222222221,2.0,34,Saint Louis
Shanghai Express,3.229618810876623,4.0,74,Marlton
Shanghai Station,3.2305443557214386,4.0,46,Philadelphia
Shank Charcuterie,3.081868686868687,4.5,44,New Orleans
Shapiro's Delicatessen,2.158322005772005,4.0,38,Carmel
Shark Tales,2.6270729303378086,3.0,96,St Pete Beach
Sharky's Beach Bar,2.2693139423076922,3.5,63,Clearwater Beach
SharpShooter Indoor Shooting Range,3.5355013840326337,4.5,59,Saint Louis
Shenaniganz Chill and Grill,0.6399999999999999,3.0,9,Apollo Beach
Shephard's Beach Resort,2.366029225027417,3.0,371,Clearwater Beach
Sher-e-Punjab,2.963637242481634,4.0,446,Tucson
Sheraton Indianapolis Hotel at Keystone Crossing,2.231775227193724,2.5,141,Indianapolis
Shere-E-Punjab,3.019638151698921,4.0,170,Media
Sherwood Cafe Family Restaurant,3.048977792207792,4.5,54,Indianapolis
Shing Kee,2.683413149350649,4.0,84,Philadelphia
Shiraz Wine Cafe',3.617409090909091,2.5,39,Carmel
Shishkabob House,3.358355774355064,4.5,61,Kenner
Shogun,2.9263214285714283,3.0,24,Creve Coeur
Shoney's Restaurant,1.353754423744658,1.5,46,Nashville
Shoneys,0.7125426136363636,1.5,14,Nashville
ShopRite of Eddystone,2.153015873015873,3.0,15,Eddystone
ShopRite of Whitman Plaza,3.596734693877551,2.5,43,Philadelphia
ShopRite of Willingboro,0.7766071428571428,1.5,5,Willingboro
Short Hills Restaurant & Deli,2.537669463940879,3.0,115,Cherry Hill
Shorty's Breakfast & Gourmet Deli,3.037092857142857,4.5,68,Clearwater
Show Palace Dinner Theatre,2.899202119130869,3.5,38,Hudson
Shula's 347 Grill,1.6855367965367964,2.5,14,Conshohocken
Siam Cafe,3.1619892258635125,4.0,141,Nashville
Siam Elephant,3.293445885652972,4.5,460,Carpinteria
Siam STL,2.1797468602825743,3.0,41,Saint Louis
Siam Thai Restaurant,2.7248433188834973,3.0,27,Boise
Siamese Princess,2.680567078318663,4.0,112,Ardmore
Sicilian Pasta Kitchen South,2.9455166629586444,3.5,97,Edmonton
Sicilian Trattoria,2.1933122655405817,3.5,56,Elkins Park
Sid Booker's Shrimp,3.2466592261904763,3.5,59,Philadelphia
Side Wok Cafe,2.1782613636363632,4.0,28,Indianapolis
Sidekicks Pizza,3.1173969652796187,4.0,45,Indianapolis
Sidelines Grill,2.6540925925925927,3.0,39,Ashland City
Silver Mine Subs,1.5329458854970557,3.0,36,Tucson
Silver Peak Grill & Taproom,2.5697696870040634,3.5,383,Reno
Silver State Eatery,3.5884558736717826,4.0,38,Reno
Simpatico Italian BYOB,3.644772727272727,4.0,18,Huntingdon Valley
Simply Delicious - Country Market & Deli,3.382164225979648,5.0,89,Saint Petersburg
Simply Thai Restaurant,2.9481793119775337,4.0,85,Florissant
Singapore Restaurant & Sushi Bar,2.8993104740640274,4.0,98,Mount Laurel
Singha Song Thai,2.351809123847167,3.5,30,New Orleans
Singha Thai Cafe,2.4374909070665653,3.5,49,New Orleans
Sips Specialty Coffee House,3.2373076356513852,4.5,219,Tampa
Sister Muhammad's Kitchen,3.023593253968254,4.0,126,Philadelphia
Sizzler,2.173672664141414,3.0,123,Sparks
Skeeter's Pub,3.065742990196078,3.5,92,Blackwood
Skippers Seafood & Chowder House,3.2407216253638738,3.5,41,Boise
Sky Cafe,3.098208487116712,4.5,135,Philadelphia
Sky City Cafe,2.8860991379310343,4.0,18,Indianapolis
Skyline Chili,2.696417708333333,4.0,81,Clearwater
Skyway Cafe,2.856020738785765,4.0,276,St. Petersburg
Slack's Hoagie Shack,1.5607163888888889,3.5,58,Fairless Hills
Slate,2.5554605848465943,3.0,124,Philadelphia
Slate Bleu Restaurant,2.8781663455757207,4.0,105,Doylestown
Slice Of Heaven Pizza,3.5690972504058442,3.5,66,Holiday
Slice of Life Pizzeria,2.328543150859557,3.5,68,New Port Richey
Sliced Deli,3.4353606646825394,4.0,24,Nashville
Slices Pizza,2.7511331581117298,4.0,122,Philadelphia
Sligo,0.7224999999999999,3.0,27,Glen Mills
Slimms Pizza and Salads,3.304376336972078,4.5,75,Fishers
Sloppy Hoggs Roed Hus,2.6485386868566216,3.5,115,Edmonton
Slowdown Grillpub,1.8171156655844154,3.0,60,Aston
Sláinte Pub & Grill,2.296907499690429,3.5,139,Philadelphia
Smashburger,2.3327020207575897,2.5,77,Malvern
Smees Alaskan Fish Bar & Marketplace,3.362011008014317,4.5,97,Reno
Smiley's Cafe,2.946981410685269,4.5,423,Philadelphia
Smilie's Restaurant,1.2254113614618802,2.0,28,Harahan
Smiths Restaurant and Bar,2.2171085203757888,3.0,225,Philadelphia
Smoke 'N Barrel BBQ Shack,1.6266144826351592,2.0,66,Goleta
Smoke BBQ,3.616863900713794,4.5,140,Audubon
Smokey Pint,2.390497969375396,4.0,37,Philadelphia
Smokin' Out,3.4752377671807357,4.5,88,Holiday
Smoothie King,1.40625,3.0,13,Smyrna
Smugala's Pizza Pub Oakville,0.7044448390151515,2.5,11,Saint Louis
Smyrna Cafe,3.184592857142857,4.0,184,Smyrna
Snackbar,3.121416925125313,3.5,56,Philadelphia
Snap Custom Pizza,3.280981681566859,4.5,190,Ardmore
Snarf's Sandwiches - Saint Louis,3.2616451569264067,4.0,87,Saint Louis
Snellgroves Restaurant,1.8108611884147596,3.5,64,Plant City
SoFresh,3.3720899333112873,4.5,306,Tampa
Social Gastropub,2.342852172998959,3.5,131,Edwardsville
Social Modern Pub,2.872272159090909,4.0,10,Edmonton
Sociale Italian Tapas & Pizza Bar,2.9839768726944054,4.0,125,Tampa
Sockeye Brewing,2.610631830524232,4.0,236,Boise
Soco's Gyros,3.1908662479006753,4.0,126,Saint Louis
Soda Fountain Square,2.806336830607664,3.5,17,Saint Louis
Sofra Restaurant,3.18099436078667,4.5,75,Edmonton
Sole II Soul,1.2847663074329738,2.5,34,Philadelphia
Solly Pizza,3.443315295815296,4.0,40,Philadelphia
Something Grilled,2.738648404276279,3.5,75,Exton
Son Seafood,3.5710584305896806,4.5,9,Chalmette
Sonam,3.227975,4.5,9,Philadelphia
Song Da,2.90640625,4.0,25,Smyrna
Sonic,2.907142857142857,3.5,12,Hatboro
Sonic Drive-In,2.0199978056980896,1.5,34,Bellevue
Sonny's BBQ,1.572122287236573,3.0,28,Plant City
Sorelle Restaurant,2.9122375,3.5,16,Spring Hill
Sorrento's Pizza,2.355958333333333,2.5,39,Philadelphia
Soup Dumplings STL,3.0437002314814814,4.0,166,St. Louis
South Grand Gyro Express,3.2152868867243867,4.0,19,Saint Louis
Southgate,2.9133442765355073,4.0,323,Philadelphia
Soy Bistro,3.230826851707346,4.5,482,Brentwood
Spasso Italian Grill,2.5797198983568026,3.5,192,Media
Spatola's Pizza,3.0509423075396827,4.0,66,Chalfont
Speckled Hen,0.73,4.0,5,Nashville
Speedway Eatery,3.5979107142857143,3.5,7,Saint Louis
Sphinx Restaurant,3.6004843749999997,4.0,20,Nashville
Spice Finch,3.639531565656566,4.5,325,Philadelphia
Spice Kitchen,2.0638703967752923,3.0,49,Trooper
Spice Thai Cuisine,3.1087028447742737,4.0,65,Doylestown
Spice of India,2.3935416666666667,3.5,16,St. Louis
Spice-n-Grill,3.157374304096136,4.5,157,Saint Louis
Spinners Revolving Roof-Top Lounge,2.8181405071573957,3.5,177,St. Pete Beach
Spiro's Restaurant,3.0233537557219643,4.5,158,Chesterfield
Spot On Donair and Kebab,0.6487499999999999,2.5,13,Edmonton
Spring Chinese Restaurant,1.5421854118104117,3.5,58,Philadelphia
Spring Hollow Golf Club,0.625,3.0,29,Spring City
Square 1682,2.534020315386192,3.5,385,Philadelphia
Squeal,2.3290894232735586,3.5,244,New Orleans
St Honore Pastries,2.9480416945221166,4.0,80,Philadelphia
St Mary's Mexican Food,3.0703575059599078,4.0,207,Tucson
St. Declan's Well,3.2897694444444445,3.5,30,Philadelphia
St. Louis Bread,2.204965625158984,2.5,75,Creve Coeur
St. Louis Union Station Marriott,2.3366554198043024,3.5,41,Saint Louis
St. Pete Bagel Co.,2.9226466855650175,4.5,265,Saint Petersburg
St. Philip’s Plaza,3.6266666666666665,4.5,19,Tucson
Stacie's Cottage Cafe,3.2772211538461535,4.0,27,Saint Petersburg
Stacked Pickle - 96th Street,2.3464948780964408,3.0,67,Indianapolis
Stackers,2.8377388996138992,4.5,6,Gretna
StarLite Sapphire,2.9601249999999997,3.5,45,St. Petersburg
Starbucks,2.1625104962745585,3.0,65,Nashville
Stardust Terrace Cafe,1.4083791208791208,4.0,18,Indianapolis
Stargate Diner,2.6144851785714285,3.5,71,Ridley Park
State & A Bar and Grill,2.1224203504828503,3.0,31,Santa Barbara
State Street Kitchen,3.0382835360169342,4.5,124,Newtown
State of New Jersey Motor Vehicle Comission,3.5228823529411764,2.0,10,Cherry Hill
Station 52 Sports Bar & Pizzeria,2.332838987299465,3.0,42,Mendenhall
Steak & Pasta House,3.261680814093314,4.0,59,Reno
Steak 'n Shake,1.0414353354978354,1.5,26,Hazelwood
Steak N' Shake,0.9435555555555555,2.0,12,Indianapolis
Steak and Hoagie Factory,3.5945,2.5,38,Warminster
Steak ’n Shake,1.6847430008824962,2.0,77,Tampa
Steak-Out,2.5072511574074072,4.0,20,Swansea
Steamboat Natchez,2.56288188222084,3.5,780,New Orleans
Stefano Greek Italian Restaurant,2.9924186765615337,4.0,106,Tampa
Stefano's II Brick Oven Pizzeria,2.128030753968254,2.5,34,Bensalem
Stella Maris Restaurant & Hookah Lounge,3.3522428758741256,4.5,78,Arabi
Stella Sera,3.1972908347194675,4.0,48,Philadelphia
Steppy's Sports Bar & Grill,1.898,3.0,69,East Norriton
Steve's Grilled Cheese and Quesadilla,3.0561340614370747,4.0,40,Glendora
Stokehold Restaurant,3.725,4.5,13,New Orleans
Stone Creek Zionsville,2.68239645741541,4.0,206,Zionsville
Stonewell Restaurant,3.1041899288451007,4.0,41,Conshohocken
Stoney River Steakhouse and Grill,3.0308795608818104,4.0,252,Franklin
Strange Donuts,2.608241375722159,3.5,352,Maplewood
Street- Taco and Beer Co.,3.1576179973494436,4.5,805,Tucson
Strike & Spare Family Fun Center - Nashville,2.8501643518518516,3.5,29,Nashville
Subway,1.8217566754608536,2.5,9,Sparks
Subway Restaurants,1.4379978021978022,2.5,16,Nashville
Suegra Tequila Cantina,2.5865352905924395,3.5,132,Oldsmar
Suis Generis,2.999222833776576,4.0,100,New Orleans
Sukho Thai,2.500663739505162,3.5,116,Nashville
Sulas,2.8738690476190474,4.0,7,Tampa
Summer Palace Chinese Restaurant,3.554034090909091,2.5,9,Chesterfield
Summit Cakery & Cafe,3.6033353794642857,3.5,39,Woodbury Heights
Sumo Sumo,2.855301052618017,2.5,11,Edmonton
Sun Diner,3.115764584731498,4.0,460,Nashville
Sun-Rise Baking Company,3.7024999999999997,4.0,7,Tucson
Sunday's Fine Dining,1.078985386088194,3.5,18,Tampa
Sundial St. Pete,2.3960066738816734,4.0,42,St. Petersburg
Sunova Beach,2.9103601398601397,3.5,28,Tampa
Sunrise Cafe,1.7957656802739137,3.0,62,Tucson
Sunrise Family Restaurant,2.756104957691651,3.5,87,Saint Ann
Sunset 44 Bistro,2.691878206669873,4.0,73,Saint Louis
Sunset Grille,2.892039502164502,4.0,48,Saint Petersburg
Sunshine Cafe,2.2580438558836993,3.5,31,Ruskin
Super China Buffet,1.8818999368686866,3.5,38,Indianapolis
Super China Chinese Restaurant,3.3368743386243387,4.0,54,Port Richey
Super Dog,2.85375,4.0,6,Nashville
Super Gyros,2.864060570987654,4.5,79,Belleville
Super Gyros & More,2.164489087301587,4.0,23,Tucson
Super Wok,2.7598464105339104,3.0,48,Hermitage
Superior Grill,2.500710155534636,3.0,510,New Orleans
Supremos,3.53,3.0,7,Willingboro Township
Suraya,3.299568119913845,4.5,1121,Philadelphia
Surf and Turf Kitchen,2.5030096726190476,3.5,25,Lahaska
Surrey's Café & Juice Bar,3.199003767023292,4.5,2084,New Orleans
Susanna Foo Chinese Cuisine,2.671536231420468,3.5,26,Philadelphia
Sushi Ai,1.9476933994708994,3.0,57,O'Fallon
Sushi Avenue,2.770609677608716,4.0,150,Tampa
Sushi Bar,2.850637348656884,4.0,346,Indianapolis
Sushi Minato,3.0710587059839036,4.0,231,Reno
Sushi Nara,3.263884699319321,4.5,159,Tucson
Sushi Rose,2.892183296014414,3.5,634,Reno
Sushi Sho Rexley,3.607617420773671,4.5,121,Saint Petersburg
Sushi Teri,2.351367178971391,3.0,167,Carpinteria
Sushi Tsu Japanese Steakhouse & Sushi Bar,3.5954605263157893,3.5,19,Tampa
Sushi Tyme,2.011780925324675,3.5,155,Santa Barbara
Sushi Ushi,3.429015457441141,4.5,256,Valrico
Sushi Wasabi,2.389847222222222,4.0,57,Edmonton
Sushi Zen,1.657112244897959,2.5,17,Saint Petersburg
Sushi-Haru,1.801252593443142,3.5,63,Tampa
Sushipop,2.76130247790404,3.5,48,Metairie
Sushiya Express,2.8799170343745155,3.5,163,Goleta
Suzie Q's Diner,2.859017857142857,4.0,26,Seminole
Suzy-Jo Donuts,3.1319929168054164,4.5,89,Bridgeport
Swagruha Indian Cuisine,1.7764285714285712,2.5,35,Maryland Heights
Sweet Island Vibes,3.2330080419580423,3.0,12,Largo
Sweet Lorraine's Cafe and Bar,2.8692297979797976,2.0,15,Lahaska
Sweet Soulfood,3.6286990973428317,4.5,385,New Orleans
Sweets N' Stuff Sushi Bar,1.445685606060606,4.0,9,Media
Swiss Haus Cafe & Pastry Bar,3.0475970989006806,4.0,261,Philadelphia
Syberg's on Market,2.0931307936507935,3.0,108,Saint Louis
Sylvan Park Restaurant,0.72,2.5,6,Nashville
Sylvia's Queen of Soul Food,2.4748555291107057,3.5,132,St Petersburg
Szechuan Asian Cuisine,0.6967857142857142,3.5,8,Sewell
Szechuan Hill Chinese Restaurant,2.8402549984737484,3.5,53,Drexel Hill
Szechuan House,2.611524842151313,4.0,213,Hamilton
Szechuan Lei Lei,1.8352499999999998,3.5,27,Havertown
Szechuan Mandarin Chinese Restaurant,2.89560142445777,3.5,50,Elkins Park
Szechuan Paramount Restaurant,1.4442857142857142,3.0,25,Edmonton
T J Courtney's Restaurant and Catering,3.0474554552105504,3.5,112,Mt Juliet
T's Hot Chicken Shack,0.6914285714285714,2.5,14,Gallatin
T.H.I.S. Place,3.5746159914977262,4.5,24,Edmonton
TJ Smith's,2.0846550209349237,3.0,155,Warrington
TJ's Italian Cafe,2.5450756551627385,3.5,166,Indian Rocks Beach
TaTa Cuban Cafe,1.55434613691968,3.5,54,Indianapolis
Table Top Cafe,3.5731334189066746,4.5,33,Edmonton
Tace Lounge New Orleans Cuisine & Jazz,1.9496703136988163,2.5,77,Tampa
Taco & Burrito Place,3.2009057142857147,4.5,90,Indianapolis
Taco Bell,1.4580818346501923,1.0,26,Carmel
Taco Del Mar,1.8955368589743589,3.5,16,New Orleans
Taco Rey,3.6543,3.0,19,Tampa
Taco Suave,3.49030638640873,4.0,96,Warminster
Taco Time,0.6765530303030303,3.0,15,Boise
TacoSon,3.015059361936298,4.5,453,Tampa
Tacodelphia,3.092191216761104,4.0,240,Philadelphia
Taj Mahal Homestyle Indian & Pakistani Cuisine,3.1878061394406245,4.0,280,Boise
Take A Taste Cafe,3.6357024872448975,4.5,13,Langhorne
Tako Japanese Restaurant,3.0276147097943196,4.0,181,Bensalem
Tamarind Tree Cafe,3.3247783801020407,4.0,9,Tampa
Tamarindos Restaurant,2.460277164502164,3.5,118,Flourtown
Tampa Bay Brewing Company Westchase,3.1057657514856176,4.0,476,Tampa
Tampa Pizza Co - Westchase,2.1751761420003604,4.0,81,Tampa
Tandoor & Tikka,3.382632657273282,4.0,157,Indianapolis
Tandoor Authentic Indian Restaurant,2.1258537637842005,3.5,148,Philadelphia
Tandoori Of India,3.4327101544289045,4.0,71,Philadelphia
Tangelo's Grille,3.0862013739285517,4.0,121,Gulfport
Tango Grill Nashville,3.6046875,5.0,10,Nashville
Tangs Garden,2.822802795031056,3.5,25,Royersford
Tap's Deli & Brewhouse,1.959600308641975,3.0,19,Riverview
Tapper Pub,1.3922810846560845,4.0,29,Tampa
Taqueria Azteca,3.332206534527479,4.5,104,Nashville
Taqueria Chazumba,2.933958333333333,3.5,12,Clearwater
Taqueria Cuernavaca,3.247854661561716,4.5,409,Santa Barbara
Taqueria Dos Amigos,2.872750295159386,4.5,17,Spring City
Taqueria El Jaliciense,3.5525,4.5,6,Nashville
Taqueria El Pastorcito,2.5300946377840905,4.0,66,Santa Barbara
Taqueria El Sitio,2.1619999999999995,4.5,8,Hermitage
Taqueria El Sol,3.4277578125,4.5,69,Wimauma
Taqueria Feliz,2.1203252976190474,3.0,77,Horsham
Taqueria Guerrero,3.212973465165186,4.0,245,New Orleans
Taqueria La Calpeña,2.8674999999999997,4.5,11,Camden
Taqueria La Coyota 2,3.541818181818182,5.0,5,New Orleans
Taqueria La Hacienda,3.55546875,3.5,10,Philadelphia
Taqueria Los 3 Toritos,3.61640625,4.5,63,Reno
Taqueria Los Primos,2.839353968253968,4.0,23,Wilmington
Taqueria Pico De Gallo,2.792760231612941,4.0,397,Tucson
Taqueria Rincon Alteno,3.4810075591925083,4.0,68,Santa Barbara
Taqueria del Sol,2.145099807151294,3.5,57,Willow Grove
Taqueria el Jalapeno,3.60425,4.0,21,Bridgeport
Taquería La Juquilita,3.6265681344696974,4.5,74,Nashville
Tarahumara,3.4811241082150173,4.5,24,Saint Louis
Taranovas Pizza and Pasta,2.5490816487455197,3.0,60,Bensalem
Tarshishi's New York Style Deli,2.887,4.0,6,Burlington
Taste of India,2.487890992074013,3.0,155,Wayne
Taste of the Caribbean,2.8844285714285713,3.0,17,Indianapolis
Taste of the Islands,2.846428571428571,4.0,47,Norristown
Tastee Restaurant,3.5353757917089554,4.5,141,Kenner
Tasties,1.6778078455066237,2.5,106,Philadelphia
Tasty Noodle,2.897177358260019,3.5,64,Edmonton
Tasty Tom's,2.619228050595238,4.0,67,Edmonton
Tasty Tomato Italian Eatery,3.3625797895622895,4.0,51,Edmonton
Tavern,2.8591748208438013,4.0,1222,Nashville
Taverna Food Spirits,2.058680422647528,3.5,35,Indianapolis
Taza Mediterranean Grill,3.3698102564102563,4.5,65,Brandon
Taziki's Mediterranean Cafe - Mt. Juliet,2.7288098106060605,4.0,71,Mt Juliet
Taziki's Mediterranean Cafe - West End,2.5817156170851194,3.5,120,Nashville
Ted Peter's Famous Smoked Fish,3.1070491896162657,4.0,480,South Pasadena
Ted's Luncheonette,3.67925,4.0,37,Largo
Teddy's Place,3.600656565656566,4.0,23,Chadds Ford
Temaki Sushi,3.085742239469869,3.5,135,Media
Tennessee Brew Works,3.2845991635059106,4.5,421,Nashville
Tenno Japanese Restaurant,2.7397310238519648,3.5,29,Nashville
Teriyaki Japan,1.4216666666666666,3.0,27,Indianapolis
Termini Bros Bakery,3.1938709870139514,4.0,263,Philadelphia
Terra Sur Cafe,2.945038912404068,4.0,316,Tampa
Terrace Lounge,2.580580863195446,3.5,84,Reno
Terraza Cafe,1.878477716640085,3.0,17,Santa Barbara
Testa's Bakery,2.8542889030612244,3.5,37,Havertown
Texas Roadhouse,2.5243689816926547,4.0,240,Bensalem
Texas Wieners,2.5962061688311686,4.0,42,Philadelphia
Thai 5 Fast Food,3.3062815108306003,4.0,336,Tampa
Thai Country Cafe,2.378020903728624,3.5,187,Saint Louis
Thai Cuisine,2.945388362133898,4.0,76,Spring Hill
Thai Cuisine & Cafe,2.5016649756493505,3.0,8,Abington
Thai Delight,3.2416,4.0,12,Port Richey
Thai Fusion,3.359508013811585,4.0,58,Indianapolis
Thai House,3.542348868145743,4.5,117,Columbia
Thai Legacy Restaurant,3.3382590732593904,4.5,203,Brandon
Thai Orchid,3.208346982382696,4.0,195,Blue Bell
Thai Orchid Restaurant,3.4726427248677245,4.0,41,Edmonton
Thai Phooket Smyrna,3.2956464032061685,4.0,76,Smyrna
Thai Place Restaurant,3.2419655643975824,4.5,222,Phoenixville
Thai Taste Restaurant,3.216905613687783,4.0,32,Nashville
Thai Thanee,3.350580423280423,4.0,18,Abington
Thailand Restaurant,3.1352930500202323,4.0,119,Tampa
That Awesome Taco Truck,1.4549999999999998,3.5,11,Nashville
That BBQ Place,2.7553088796124507,4.0,56,Sherwood Park
The Angry Chef's Corner Kitchen,2.840583333333333,4.0,5,Sewell
The Bakery House,3.279569571406037,3.5,137,Bryn Mawr
The Beach Grill at Padaro,2.922870535714286,4.0,16,Carpinteria
The Big Cheezy,3.030941714843798,4.0,154,Kenner
The Black Sheep Pub & Restaurant,2.4740355800024547,3.5,339,Philadelphia
The Blarney Stone,2.147837085137085,3.5,46,Philadelphia
The Blind Tiger Cafe - Ybor City,2.93283939986278,4.5,331,Tampa
The Block,2.6671763847624974,4.0,155,Saint Louis
The Blue Duck,2.9799454701547257,4.0,495,Philadelphia
The Boilermaker,2.623453751566416,4.0,35,Philadelphia
The Boiling House,3.239833260074768,4.0,238,Cherry Hill
